Year,Month,Day,Hour,CloudCover_tenths,TEMP_C,RelativeHumidity_%,StationPressure_mb,WD,WS,CeilingHeight_m
2025,1,19,8,0,9.95,60.4,969.49,136,2.99,10000
2025,1,19,9,0,13.51,49.8,969.58,154,2.91,10000
2025,1,19,10,0,13.75,46.1,968.84,169,2.82,10000
2025,1,19,11,0,15.13,41.3,968.55,180,2.02,10000
2025,1,19,12,1,15.28,39.1,967.79,189,1.95,10000
2025,1,19,13,3,15.09,39.4,967.61,192,2.08,10000
2025,1,19,14,0,14.74,40.8,967.76,197,2.07,10000
2025,1,19,15,0,12.09,50.9,967.79,203,1.59,10000
2025,1,19,16,0,11.02,55.4,967.98,198,1.91,10000
2025,1,19,17,0,10.47,57.7,968.46,183,1.98,10000
2025,1,19,18,0,8.8,63.1,968.56,168,2.01,10000
2025,1,19,19,0,8.09,65.3,968.71,150,1.95,10000
2025,1,19,20,0,8,64.7,968.7,134,2.01,10000
2025,1,19,21,1,6.9,67.7,968.98,123,2.05,10000
2025,1,19,22,8,6.73,67.7,969.2,117,2.26,10000
2025,1,19,23,10,6.47,67.8,969.25,124,2.22,10000
2025,1,19,24,10,6.74,65.3,969.25,125,2.41,10000
2025,1,20,1,10,7.17,62.4,969.1,124,2.58,10000
2025,1,20,2,10,7.48,61,968.92,126,2.99,10000
2025,1,20,3,9,7.08,63,968.56,126,3.24,10000
2025,1,20,4,10,6.89,63.8,968.71,124,3.49,10000
2025,1,20,5,10,6.87,62.2,968.84,123,3.75,10000
2025,1,20,6,9,7.67,60,969.43,119,3.42,10000
2025,1,20,7,9,7.41,63.7,970.41,117,3.36,10000
2025,1,20,8,8,7.13,66.5,970.92,117,3.75,10000
2025,1,20,9,8,9.13,61.9,971.06,126,4.46,10000
2025,1,20,10,7,9.49,59.6,970.58,127,4.56,10000
2025,1,20,11,9,10.94,54,970.06,125,5.12,10000
2025,1,20,12,7,10.97,52.3,969.77,118,4.62,10000
2025,1,20,13,6,10.78,53.3,970.11,111,4.5,10000
2025,1,20,14,4,10.73,54.1,970.53,100,4.36,10000
2025,1,20,15,4,9.04,62,970.99,80,3.63,10000
2025,1,20,16,5,8.84,65.8,971.43,65,3.76,10000
2025,1,20,17,3,8.82,68.6,972.08,62,3.86,10000
2025,1,20,18,2,7.11,72.6,972.53,58,3.66,10000
2025,1,20,19,2,6.85,72.3,972.98,51,3.31,10000
2025,1,20,20,1,6.74,72.8,973.58,47,3.07,10000
2025,1,20,21,0,5.43,77.2,974,45,2.78,10000
2025,1,20,22,0,5.37,77,974.25,43,2.67,10000
2025,1,20,23,0,4.04,79.1,974.27,39,2.77,10000
2025,1,20,24,0,3.99,77.8,974.74,38,2.81,10000
2025,1,21,1,0,3.81,77.3,974.96,35,2.76,10000
2025,1,21,2,0,3.81,75.3,975.06,36,2.76,10000
2025,1,21,3,0,2.59,77,975.55,41,2.78,10000
2025,1,21,4,0,2.61,76.1,975.97,45,2.84,10000
2025,1,21,5,0,2.62,75.1,976.61,48,3.03,10000
2025,1,21,6,0,4.27,69.6,977.08,49,3.41,10000
2025,1,21,7,0,5.84,66.4,977.78,46,3.06,10000
2025,1,21,8,0,7.21,58.6,978.07,40,2.63,10000
2025,1,21,9,0,12.24,37.7,978.13,39,2.64,10000
2025,1,21,10,0,12.49,37.6,977.58,37,2.19,10000
2025,1,21,11,0,14.32,30,977.5,43,1.75,10000
2025,1,21,12,0,14.57,28.6,976.72,34,1.73,10000
2025,1,21,13,0,14.45,29.3,977.17,20,1.63,10000
2025,1,21,14,0,14.02,31.7,977.16,360,1.68,10000
2025,1,21,15,0,10.01,51.3,977.59,344,1.72,10000
2025,1,21,16,0,8.81,55,977.8,0,2.1,10000
2025,1,21,17,0,8.67,54.5,978.16,20,1.94,10000
2025,1,21,18,0,8.89,52.1,978.17,32,2.07,10000
2025,1,21,19,0,5.52,60.8,978.59,40,2.1,10000
2025,1,21,20,0,5.2,61.1,978.66,47,2.15,10000
2025,1,21,21,0,5.07,62.8,978.72,49,2.3,10000
2025,1,21,22,0,3.91,63.1,978.62,49,2.47,10000
2025,1,21,23,0,3.97,66.6,978.45,56,2.94,10000
2025,1,21,24,0,3.91,65,978.45,55,3.17,10000
2025,1,22,1,0,3.27,64.1,978.13,57,3.17,10000
2025,1,22,2,0,2.44,64.1,977.85,57,3.18,10000
2025,1,22,3,0,2,64.3,977.8,58,3.12,10000
2025,1,22,4,0,1.93,63.2,977.76,59,3.26,10000
2025,1,22,5,0,2.1,62.7,978.32,61,3.42,10000
2025,1,22,6,0,3.8,57.9,978.44,62,3.71,10000
2025,1,22,7,0,7.18,52.7,978.68,63,3.3,10000
2025,1,22,8,0,9.87,45.5,978.84,68,2.35,10000
2025,1,22,9,0,12.24,37.4,978.62,85,1.56,10000
2025,1,22,10,0,13.73,32.9,978.1,121,1.06,10000
2025,1,22,11,3,13.65,34.1,977.62,139,1.44,10000
2025,1,22,12,9,14.24,33.5,976.75,136,1.77,10000
2025,1,22,13,10,13.2,37.2,976.83,139,2.04,10000
2025,1,22,14,9,13.27,36.7,976.5,163,1.84,10000
2025,1,22,15,9,10.64,55.6,976.85,205,1.8,10000
2025,1,22,16,10,8.8,63.2,977.12,215,2.3,10000
2025,1,22,17,10,10.64,49.7,977.47,181,1.38,10000
2025,1,22,18,10,10.01,55,977.9,123,1.03,10000
2025,1,22,19,10,7.1,65.5,978.1,92,1.09,10000
2025,1,22,20,10,6.25,67.4,978.04,80,1.31,10000
2025,1,22,21,10,5.36,70.8,978.2,82,1.22,10000
2025,1,22,22,10,5.5,68.6,977.56,70,1.96,10000
2025,1,22,23,10,6.08,66.9,977.19,75,2.45,10000
2025,1,22,24,10,6.36,65,977.13,80,2.29,10000
2025,1,23,1,10,6.34,64.7,976.9,85,2.06,10000
2025,1,23,2,10,6.46,64.5,976.67,95,1.89,10000
2025,1,23,3,10,6.47,65,976.63,102,1.79,10000
2025,1,23,4,10,6.71,69.4,977.15,96,1.7,10000
2025,1,23,5,10,6.21,69.1,977.33,92,1.81,10000
2025,1,23,6,10,7,69.1,977.59,91,2.05,10000
2025,1,23,7,10,8.62,66.1,977.85,93,2.08,10000
2025,1,23,8,10,10.48,57.7,977.95,114,1.73,10000
2025,1,23,9,10,11.78,47,977.71,147,2.05,10000
2025,1,23,10,10,13.41,41.2,977.24,178,2.3,10000
2025,1,23,11,9,13.56,40.1,976.85,191,1.7,10000
2025,1,23,12,6,13.54,39.7,976.31,180,1.35,10000
2025,1,23,13,4,13.68,38.9,975.87,177,1.32,10000
2025,1,23,14,5,13.67,37.7,975.67,177,1.62,10000
2025,1,23,15,5,11,54.4,975.74,238,1.53,10000
2025,1,23,16,7,9.59,60.5,975.95,266,1.81,10000
2025,1,23,17,7,9.51,62,976.3,306,1.92,10000
2025,1,23,18,7,10.09,62.6,976.62,13,1.5,10000
2025,1,23,19,9,8.81,72.4,976.6,49,1.46,10000
2025,1,23,20,9,8.15,73.7,976.44,50,1.57,10000
2025,1,23,21,10,7.33,78.2,976.39,49,1.5,10000
2025,1,23,22,7,7.04,80.1,976.2,50,1.46,10000
2025,1,23,23,8,6.65,74.3,976.59,42,1.23,10000
2025,1,23,24,9,6.37,75.8,976.23,51,1.55,10000
2025,1,24,1,9,6.22,75.9,976.06,55,1.88,10000
2025,1,24,2,10,5.95,77.1,975.45,61,2.07,10000
2025,1,24,3,10,5.99,75.6,975.37,66,2.15,10000
2025,1,24,4,10,6.08,75,975.3,69,1.93,10000
2025,1,24,5,9,6.02,73.5,975.46,72,1.83,10000
2025,1,24,6,9,7.39,71.3,976.02,63,1.74,10000
2025,1,24,7,9,8.24,70.6,976.15,57,1.46,10000
2025,1,24,8,9,9.01,66.1,976.64,44,0.86,10000
2025,1,24,9,8,12.15,52.7,976.06,6,0.76,10000
2025,1,24,10,8,12.71,49.5,975.61,357,0.96,10000
2025,1,24,11,5,14.47,40.7,974.99,330,0.64,10000
2025,1,24,12,1,15.14,38.8,974.05,305,0.94,10000
2025,1,24,13,0,15.12,38.6,973.7,297,1.17,10000
2025,1,24,14,2,15.02,39.1,973.74,284,1.15,10000
2025,1,24,15,2,12.51,54.3,973.73,268,1.43,10000
2025,1,24,16,3,11.37,58.8,974.23,280,1.99,10000
2025,1,24,17,2,10.46,61.6,974.48,293,2.36,10000
2025,1,24,18,3,9.15,65.6,975.19,317,2.33,10000
2025,1,24,19,2,9.84,61.2,975.06,344,1.99,10000
2025,1,24,20,1,9.6,61.9,975.25,14,1.66,10000
2025,1,24,21,1,8.33,65.3,975.05,33,1.33,10000
2025,1,24,22,1,8.08,65.4,975.12,45,1.34,10000
2025,1,24,23,2,6.82,70.7,974.96,57,1.36,10000
2025,1,24,24,2,6.54,72.7,974.69,59,1.57,10000
2025,1,25,1,1,6.13,74.7,974.59,62,1.82,10000
2025,1,25,2,0,5.65,77,974.08,63,2.01,10000
2025,1,25,3,0,5.08,80.3,973.93,61,2.11,10000
2025,1,25,4,0,4.98,79.4,974.5,59,2.13,10000
2025,1,25,5,0,5.06,79.4,974.67,60,2.16,10000
2025,1,25,6,0,6.82,72.6,975.44,61,2.51,10000
2025,1,25,7,0,8.68,67.5,975.85,61,1.9,10000
2025,1,25,8,0,10.27,60.7,976.11,52,0.84,10000
2025,1,25,9,0,14.76,47.9,975.72,321,0.87,10000
2025,1,25,10,1,14.85,47.9,975.08,310,1.89,10000
2025,1,25,11,1,16.58,39.3,974.21,308,2.07,10000
2025,1,25,12,1,16.63,38.2,973.74,306,2.7,10000
2025,1,25,13,1,16.63,37.3,973.45,310,3.03,10000
2025,1,25,14,0,16.34,37.7,973.63,310,2.91,10000
2025,1,25,15,0,13.29,48.9,973.75,304,1.91,10000
2025,1,25,16,0,11.5,58,974.2,307,2.24,10000
2025,1,25,17,0,11.01,59.5,974.56,316,2.31,10000
2025,1,25,18,0,8.77,65.6,974.96,333,2.39,10000
2025,1,25,19,0,9.11,63.2,975.13,353,2.28,10000
2025,1,25,20,0,9.65,60.4,975.39,14,1.95,10000
2025,1,25,21,1,8.62,62.1,975.5,31,1.53,10000
2025,1,25,22,2,8.45,62.7,975.5,46,1.5,10000
2025,1,25,23,4,6.81,68.3,975.46,54,1.3,10000
2025,1,25,24,4,6.5,70.5,975.44,60,1.43,10000
2025,1,26,1,4,6.26,72.7,975.48,60,1.63,10000
2025,1,26,2,1,6.13,73.3,975.29,60,1.77,10000
2025,1,26,3,0,5.09,75.6,975.34,58,1.78,10000
2025,1,26,4,0,5.32,74.6,975.78,54,1.79,10000
2025,1,26,5,0,5.5,74.6,976.03,51,1.81,10000
2025,1,26,6,0,7.61,68.9,976.45,48,2.31,10000
2025,1,26,7,0,8.48,66.4,976.68,40,2.06,10000
2025,1,26,8,0,9.57,60.4,976.86,11,1.68,10000
2025,1,26,9,0,14.82,44.9,976.39,345,2.12,10000
2025,1,26,10,1,14.79,44.5,975.68,329,2.19,10000
2025,1,26,11,0,16.28,38.7,974.86,312,2.55,10000
2025,1,26,12,0,16.48,38.4,974.09,309,2.77,10000
2025,1,26,13,1,16.42,38.6,973.83,310,2.67,10000
2025,1,26,14,1,16.33,38.4,973.72,316,2.46,10000
2025,1,26,15,0,13.01,53.7,973.63,317,1.82,10000
2025,1,26,16,0,11.62,59,973.7,323,2.31,10000
2025,1,26,17,1,11.16,61.2,973.95,339,2.45,10000
2025,1,26,18,1,9.3,66.7,974.36,4,2.12,10000
2025,1,26,19,1,9.63,64.2,974.42,23,1.69,10000
2025,1,26,20,1,9.86,61.4,974.14,26,1.55,10000
2025,1,26,21,3,7.97,65,974.13,26,1.9,10000
2025,1,26,22,3,7.94,64,973.84,29,2.08,10000
2025,1,26,23,4,6.97,65.6,973.24,38,1.96,10000
2025,1,26,24,3,7.22,64.4,973.33,44,2.11,10000
2025,1,27,1,4,6.74,65.5,972.74,47,2.25,10000
2025,1,27,2,2,6.43,67.1,972.4,51,2.33,10000
2025,1,27,3,1,5.36,69.6,972.13,49,2.36,10000
2025,1,27,4,0,5.24,68.4,972.2,46,2.48,10000
2025,1,27,5,0,5.24,66.9,972.5,46,2.65,10000
2025,1,27,6,0,6.82,62.7,972.89,47,3.21,10000
2025,1,27,7,0,8.45,59,973.11,46,2.79,10000
2025,1,27,8,0,9.95,56.6,973.15,40,2.35,10000
2025,1,27,9,0,15,41.6,972.64,37,2.43,10000
2025,1,27,10,0,15.61,40.2,972.3,39,2.02,10000
2025,1,27,11,0,16.96,35.2,971.8,42,2.02,10000
2025,1,27,12,1,17.5,33.5,971.25,52,1.69,10000
2025,1,27,13,1,17.53,33,971.2,57,1.43,10000
2025,1,27,14,1,17.49,32.1,970.89,53,1.14,10000
2025,1,27,15,1,14.21,46.6,971.3,346,0.84,10000
2025,1,27,16,2,13.21,48.4,971.09,341,1.65,10000
2025,1,27,17,2,12.83,49.1,971.86,1,1.6,10000
2025,1,27,18,1,11.37,49.4,971.85,28,2.04,10000
2025,1,27,19,0,11.56,46.1,972.52,44,2.44,10000
2025,1,27,20,0,11.95,42.5,972.63,50,2.77,10000
2025,1,27,21,0,10.86,43.2,973.17,54,3.1,10000
2025,1,27,22,0,10.83,42.1,973.2,56,3.28,10000
2025,1,27,23,0,9.42,48.9,973.54,65,3.54,10000
2025,1,27,24,0,9.16,49,973.59,64,3.6,10000
2025,1,28,1,0,8.65,49.8,973.76,63,3.56,10000
2025,1,28,2,0,8.37,51,973.18,63,3.44,10000
2025,1,28,3,0,7.42,53.9,973.4,63,3.39,10000
2025,1,28,4,0,7.12,54,973.48,62,3.33,10000
2025,1,28,5,0,7.03,54.1,974,61,3.22,10000
2025,1,28,6,0,8.7,50.7,974.69,59,3.4,10000
2025,1,28,7,0,10.89,46.3,975.06,57,2.92,10000
2025,1,28,8,0,12.37,43.6,975.43,55,2.59,10000
2025,1,28,9,0,15.87,33,975.54,59,2.84,10000
2025,1,28,10,0,15.9,33.4,974.82,56,2.56,10000
2025,1,28,11,0,17.11,28.5,974.48,50,2.61,10000
2025,1,28,12,0,17.22,28.4,973.98,41,2.54,10000
2025,1,28,13,0,17.15,29.2,973.99,31,2.31,10000
2025,1,28,14,0,16.97,28.5,973.9,15,2.09,10000
2025,1,28,15,0,14.08,37.2,973.76,341,1.62,10000
2025,1,28,16,0,12.96,41.7,974.35,335,2.13,10000
2025,1,28,17,0,12.52,42.2,974.57,345,2.19,10000
2025,1,28,18,0,10.43,46.2,975.04,360,2.32,10000
2025,1,28,19,0,10.41,44.9,975.56,12,2.44,10000
2025,1,28,20,0,10.02,45.3,975.51,24,2.43,10000
2025,1,28,21,0,8.98,47.9,975.89,33,2.48,10000
2025,1,28,22,0,8.59,48.6,975.65,39,2.64,10000
2025,1,28,23,0,7.24,52,975.93,49,2.8,10000
2025,1,28,24,0,7.26,51.6,976.02,52,3.04,10000
2025,1,29,1,0,7.08,51,975.86,53,3.1,10000
2025,1,29,2,0,7.05,50.8,975.82,55,3.01,10000
2025,1,29,3,0,6,52.1,975.9,54,3.09,10000
2025,1,29,4,0,5.84,52.9,976.04,55,3.16,10000
2025,1,29,5,0,5.69,52.2,976.35,54,3.27,10000
2025,1,29,6,0,7.58,47.4,976.93,53,3.6,10000
2025,1,29,7,0,9.26,45,977.11,49,3.11,10000
2025,1,29,8,0,11.3,43.4,977.28,41,2.55,10000
2025,1,29,9,0,15.46,30.9,977.22,37,2.67,10000
2025,1,29,10,0,15.91,30.4,976.59,28,2.49,10000
2025,1,29,11,0,17.63,24.5,975.82,15,2.67,10000
2025,1,29,12,0,17.92,24.5,975.27,11,2.74,10000
2025,1,29,13,0,17.94,24.4,975.06,6,2.64,10000
2025,1,29,14,0,17.79,24.1,974.99,2,2.48,10000
2025,1,29,15,0,14.99,31.6,974.95,339,1.7,10000
2025,1,29,16,0,13.7,37.1,975.1,334,2.2,10000
2025,1,29,17,0,12.76,39.6,975.74,344,2.19,10000
2025,1,29,18,0,12.79,37.9,976.02,357,2.23,10000
2025,1,29,19,0,11.2,40,976.72,10,2.31,10000
2025,1,29,20,0,10.98,39.4,976.82,21,2.38,10000
2025,1,29,21,0,9.69,44.4,977.08,29,2.48,10000
2025,1,29,22,0,8.99,45.7,977,35,2.62,10000
2025,1,29,23,0,6.84,54.2,977.05,42,2.72,10000
2025,1,29,24,0,6.44,53.5,976.84,45,3.04,10000
2025,1,30,1,0,6.21,52.7,977.02,48,3.17,10000
2025,1,30,2,0,6.08,52.5,977.03,50,3.34,10000
2025,1,30,3,0,5.57,52.6,976.7,52,3.62,10000
2025,1,30,4,0,5.73,51.9,977.41,53,3.75,10000
2025,1,30,5,0,5.78,50.9,977.52,53,3.73,10000
2025,1,30,6,0,7.88,46.2,978.26,53,3.97,10000
2025,1,30,7,0,9.85,40.9,978.57,52,3.69,10000
2025,1,30,8,0,11.72,37.3,978.51,49,3.22,10000
2025,1,30,9,0,16.56,24.3,978.72,46,3.18,10000
2025,1,30,10,0,17.05,23.5,977.94,38,2.8,10000
2025,1,30,11,0,18.84,18.9,977.25,22,2.72,10000
2025,1,30,12,0,19.13,18.4,976.43,12,2.51,10000
2025,1,30,13,0,19.28,17.8,976.55,9,2.46,10000
2025,1,30,14,0,19.22,17.1,976.37,4,2.2,10000
2025,1,30,15,0,16.33,22.8,976.5,347,1.67,10000
2025,1,30,16,0,14.03,29,976.55,345,2.25,10000
2025,1,30,17,0,13.68,29.3,976.64,2,2.16,10000
2025,1,30,18,0,10.8,36.3,976.67,17,2.17,10000
2025,1,30,19,0,10.4,37.8,976.88,28,2.21,10000
2025,1,30,20,0,9.74,40.6,976.94,35,2.2,10000
2025,1,30,21,0,7.63,44.4,976.97,42,2.3,10000
2025,1,30,22,0,7.22,45,976.92,48,2.58,10000
2025,1,30,23,0,6.97,44.1,976.92,54,2.93,10000
2025,1,30,24,0,6.91,43.2,976.97,57,3.19,10000
2025,1,31,1,0,6.59,42.1,976.8,58,3.37,10000
2025,1,31,2,0,6.12,41.9,976.43,60,3.52,10000
2025,1,31,3,2,4.92,43.6,976.05,61,3.68,10000
2025,1,31,4,5,5.2,41,975.89,62,3.75,10000
2025,1,31,5,9,4.88,40.6,975.64,65,3.8,10000
2025,1,31,6,9,7.37,35.8,975.91,65,4.01,10000
2025,1,31,7,10,9.41,31.5,975.93,65,3.62,10000
2025,1,31,8,10,11.02,31,975.75,65,2.64,10000
2025,1,31,9,10,16.25,22.4,975.29,72,1.74,10000
2025,1,31,10,10,16.93,21.5,974.75,123,0.47,10000
2025,1,31,11,9,18.53,16.8,974.16,209,1.06,10000
2025,1,31,12,9,19.23,15.1,973.39,227,1.03,10000
2025,1,31,13,7,17.52,18.6,972.88,221,0.62,10000
2025,1,31,14,3,17.74,14.8,972.49,213,0.65,10000
2025,1,31,15,1,15.97,22.4,972.42,224,1.46,10000
2025,1,31,16,0,13.39,26.2,972.24,221,1.98,10000
2025,1,31,17,0,13.55,25.8,972.46,200,1.4,10000
2025,1,31,18,0,11.9,27.4,972.49,188,0.96,10000
2025,1,31,19,0,12.42,24.8,972.57,118,0.48,10000
2025,1,31,20,0,10.23,28.6,972.37,91,0.91,10000
2025,1,31,21,0,7.85,33.4,972.41,83,1.18,10000
2025,1,31,22,0,7.13,34.6,972.26,74,1.6,10000
2025,1,31,23,0,4.45,48.1,971.97,76,1.88,10000
2025,1,31,24,0,4.19,51.2,972.09,76,2.18,10000
2025,2,1,1,1,4.17,51.4,972.04,74,2.33,10000
2025,2,1,2,4,4.19,51.7,971.87,73,2.43,10000
2025,2,1,3,4,4.62,51.9,971.94,73,2.46,10000
2025,2,1,4,6,4.19,52,972.01,74,2.4,10000
2025,2,1,5,7,4.43,51.6,972.2,75,2.31,10000
2025,2,1,6,8,5.24,50.8,972.64,73,2.49,10000
2025,2,1,7,9,9.8,40.2,973.11,72,1.95,10000
2025,2,1,8,8,13.25,29.4,973.3,68,0.79,10000
2025,2,1,9,8,15.01,24.4,973.48,312,0.64,10000
2025,2,1,10,7,16.84,21.4,973,308,1.2,10000
2025,2,1,11,4,17.84,19.8,972.14,320,1.07,10000
2025,2,1,12,3,18.5,20.2,971.63,325,0.98,10000
2025,2,1,13,0,18.7,20.1,971.71,326,1.18,10000
2025,2,1,14,0,19.17,17,971.46,320,1.41,10000
2025,2,1,15,0,18.2,22,971.67,304,1.57,10000
2025,2,1,16,0,13.94,32.1,972.05,294,2.07,10000
2025,2,1,17,0,12.1,34.3,972.4,305,2.33,10000
2025,2,1,18,0,10.87,35.5,972.95,326,2.38,10000
2025,2,1,19,0,10.33,38.6,973.18,346,2.19,10000
2025,2,1,20,0,9.37,38.4,973.64,360,2.04,10000
2025,2,1,21,0,9.17,37.9,973.57,20,1.98,10000
2025,2,1,22,0,8.3,40.3,973.35,37,2.04,10000
2025,2,1,23,0,7.77,45.3,973.43,46,1.97,10000
2025,2,1,24,0,6.72,50.1,973.53,51,2.1,10000
2025,2,2,1,0,6.4,51.2,973.49,53,2.34,10000
2025,2,2,2,0,5.93,52.8,973.58,54,2.5,10000
2025,2,2,3,0,5.76,53.7,973.54,56,2.76,10000
2025,2,2,4,0,5.76,54.8,973.79,57,2.94,10000
2025,2,2,5,0,4.41,54.3,974.18,59,3,10000
2025,2,2,6,0,6.52,46,974.54,58,3.29,10000
2025,2,2,7,0,10.76,34.7,974.98,57,2.72,10000
2025,2,2,8,0,14.4,27.7,975.11,47,1.72,10000
2025,2,2,9,0,16.55,23.8,974.95,20,1.41,10000
2025,2,2,10,0,17.86,18.3,974.28,349,1.6,10000
2025,2,2,11,0,19.26,16.6,973.37,331,1.69,10000
2025,2,2,12,0,19.9,13.8,972.65,316,1.95,10000
2025,2,2,13,0,20.16,12.4,972.67,307,2.17,10000
2025,2,2,14,0,19.85,11.2,972.4,301,2.32,10000
2025,2,2,15,0,18.07,15,972.5,299,1.96,10000
2025,2,2,16,0,14.46,20.7,972.73,303,2.26,10000
2025,2,2,17,0,10.89,28.2,973.38,310,2.4,10000
2025,2,2,18,0,10.11,29.8,973.61,323,2.68,10000
2025,2,2,19,0,9.8,31.4,973.6,340,2.29,10000
2025,2,2,20,0,9.43,31.4,973.73,6,1.86,10000
2025,2,2,21,0,7.84,32.1,973.46,32,1.6,10000
2025,2,2,22,0,7.48,33.6,973.74,44,1.26,10000
2025,2,2,23,0,5.78,41,973.88,43,0.98,10000
2025,2,2,24,0,5.79,40.3,974.02,44,0.97,10000
2025,2,3,1,2,5.6,40.4,974.06,56,1.34,10000
2025,2,3,2,0,4.53,44.3,973.29,65,1.72,10000
2025,2,3,3,1,2.95,50.3,972.95,68,2,10000
2025,2,3,4,0,2.6,52.1,973.24,70,1.87,10000
2025,2,3,5,5,2.44,51.9,973.33,71,1.99,10000
2025,2,3,6,5,5.45,43.3,973.54,72,2.74,10000
2025,2,3,7,1,8.39,36.4,973.78,76,2.37,10000
2025,2,3,8,0,10.5,33.5,973.75,89,1.43,10000
2025,2,3,9,0,15.75,23.4,973.21,124,0.48,10000
2025,2,3,10,0,16.28,21.4,972.64,250,0.49,10000
2025,2,3,11,0,18.13,16.8,971.96,262,1.17,10000
2025,2,3,12,4,18.59,15.5,971.12,264,1.55,10000
2025,2,3,13,9,18.76,14,970.64,265,1.76,10000
2025,2,3,14,8,18.7,11.1,970.54,261,1.84,10000
2025,2,3,15,8,15.54,18.8,970.64,251,1.74,10000
2025,2,3,16,8,13,24.7,970.66,241,2.03,10000
2025,2,3,17,7,12.57,24.5,971.18,234,2.27,10000
2025,2,3,18,4,10.04,30.3,971.63,228,2.63,10000
2025,2,3,19,2,10.32,28,971.5,214,2.19,10000
2025,2,3,20,1,10.12,26.9,971.81,163,1.07,10000
2025,2,3,21,0,7.58,33.1,971.65,105,1.14,10000
2025,2,3,22,0,7.38,32.4,971.67,92,1.41,10000
2025,2,3,23,1,4.54,39.4,971.57,89,2,10000
2025,2,3,24,1,4.73,38.6,971.59,87,2.11,10000
2025,2,4,1,1,5.39,36.9,971.65,83,2.21,10000
2025,2,4,2,2,5.29,37,971.51,80,2.23,10000
2025,2,4,3,3,4.71,39.6,971.79,78,2.36,10000
2025,2,4,4,5,4.81,39.8,972.15,77,2.62,10000
2025,2,4,5,2,4.66,40.9,972.04,80,2.92,10000
2025,2,4,6,1,7.13,35.6,972.44,84,3.33,10000
2025,2,4,7,0,9.65,32.4,972.51,96,2.85,10000
2025,2,4,8,0,10.8,32.2,973.06,126,2.44,10000
2025,2,4,9,0,15.67,26,972.95,156,2.81,10000
2025,2,4,10,0,16.19,25.1,972.3,164,2.74,10000
2025,2,4,11,2,18.04,20.5,971.55,173,2.39,10000
2025,2,4,12,4,18.21,19.7,970.64,184,2.4,10000
2025,2,4,13,7,18.3,20,970.19,187,2.41,10000
2025,2,4,14,6,18.23,19.8,970.06,188,2.27,10000
2025,2,4,15,8,16.23,22,970.02,185,1.49,10000
2025,2,4,16,7,13.87,32.7,970.15,149,1.76,10000
2025,2,4,17,1,13.42,32.4,970.15,108,1.62,10000
2025,2,4,18,1,11.14,38,970.45,85,1.73,10000
2025,2,4,19,0,11.11,37.1,970.14,81,2.45,10000
2025,2,4,20,0,11.2,37.2,970.3,81,3.05,10000
2025,2,4,21,0,10.41,39.5,970.01,80,3.45,10000
2025,2,4,22,0,10.43,39.7,969.87,80,3.69,10000
2025,2,4,23,0,9.35,41.7,969.91,82,3.8,10000
2025,2,4,24,0,9.19,42.3,969.41,82,3.87,10000
2025,2,5,1,0,9.22,42.3,968.91,78,4.07,10000
2025,2,5,2,0,9.2,43.5,968.37,75,4.15,10000
2025,2,5,3,0,9.07,43.7,968.01,74,4.27,10000
2025,2,5,4,0,9.17,44.5,967.31,74,4.43,10000
2025,2,5,5,3,9.38,43.9,967.33,72,4.42,10000
2025,2,5,6,2,11.07,40.1,967.33,71,4.78,10000
2025,2,5,7,3,12.79,36,966.57,72,4.84,10000
2025,2,5,8,6,14.2,32.5,965.88,77,4.91,10000
2025,2,5,9,8,18.4,23.7,965.22,90,5.01,10000
2025,2,5,10,7,18.97,22.6,963.77,109,4.71,10000
2025,2,5,11,8,20.58,18,961.99,117,4.59,10000
2025,2,5,12,3,20.73,17.7,960.62,124,4.28,10000
2025,2,5,13,2,20.46,17.7,959.97,139,4.05,10000
2025,2,5,14,5,20.98,15.3,959.4,154,4.91,10000
2025,2,5,15,6,19.54,17.6,958.93,148,3.61,10000
2025,2,5,16,6,18.88,20,958.31,134,3.11,10000
2025,2,5,17,7,18,26.4,958.83,115,3.65,10000
2025,2,5,18,9,16.44,34.6,958.73,109,4.66,10000
2025,2,5,19,8,15.99,42.1,958.39,102,5.14,10000
2025,2,5,20,8,15.54,48.1,958.14,96,5.34,10000
2025,2,5,21,7,14.3,53,957.69,93,5.57,10000
2025,2,5,22,5,14.3,51.9,957.46,101,5.28,10000
2025,2,5,23,2,13.2,57.5,956.72,122,4.62,10000
2025,2,5,24,1,12.96,56.5,956.85,139,4.28,10000
2025,2,6,1,0,12.36,56,956.63,150,4.03,10000
2025,2,6,2,1,11.99,54.1,956.68,149,3.77,10000
2025,2,6,3,4,11.27,55.9,956.99,143,3.6,10000
2025,2,6,4,6,11.4,52.1,957.06,134,3.64,10000
2025,2,6,5,6,11.6,51.3,957.64,134,3.89,10000
2025,2,6,6,10,11.35,61.6,957.97,149,4.5,10000
2025,2,6,7,9,10.76,70.5,958.65,155,4.45,10000
2025,2,6,8,10,9.83,78,958.57,155,4.56,10000
2025,2,6,9,10,9.51,87.6,958.17,150,4.22,10000
2025,2,6,10,10,9.72,86.1,957.65,147,4.14,10000
2025,2,6,11,10,9.39,86.1,957.21,159,4.99,10000
2025,2,6,12,10,10.02,84.4,956.94,165,4.16,10000
2025,2,6,13,10,10.21,81.8,956.77,151,2.85,10000
2025,2,6,14,10,10.04,82.1,956.71,124,2.45,10000
